GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime
JNhCmP8TV9dLr26j,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752169330,"July 10, 2025 7:42 PM",000016497677,5 hours
wPtT9f7aLFjCdyWM,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752162582,"July 10, 2025 5:49 PM",000009962359,3 hours
aQXkVpY1LnKtRhDw,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752158927,"July 10, 2025 4:48 PM",000001726885,29 minutes
m7cd9bD2X3RtFy6x,Mythic+ Season 3,Personal Logs,juticed,Public,1752144760,"July 10, 2025 12:52 PM",000025955367,7 hours
cYwLVCvAKydN1q9Q,DKT 15宏图,Personal Logs,Windfire,Public,1752144678,"July 10, 2025 12:51 PM",000005028875,an hour
VCgAWXrNGY9QBzRy,Mythic+ Season 3,Personal Logs,zimbita96,Public,1752143615,"July 10, 2025 12:33 PM",000005499536,2 hours
Nt68rXzaLDb4Cqwh,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752139100,"July 10, 2025 11:18 AM",000023734148,7 hours
pj1QJTd9qtMFP3B6,Mythic+ Season 3,Personal Logs,Borrunir,Public,1752132589,"July 10, 2025 9:29 AM",000004343629,an hour
yM8QDCzfZNmpvrBj,250710 GMBT +14 BM,Personal Logs,Umbrellas,Public,1752132461,"July 10, 2025 9:27 AM",000004025014,an hour
kdAY98gnr4Kvfpaw,Mythic+ Season 3,Personal Logs,Squeenis,Public,1752128241,"July 10, 2025 8:17 AM",000009841806,3 hours
WVjnJXMKAryPa9F6,Mythic+ Season 3,Personal Logs,Zolur,Public,1752118044,"July 10, 2025 5:27 AM",000023766909,7 hours
MNqYAvpJ2P83LVDk,12 dotc gambino,Personal Logs,Thorrack,Public,1752112591,"July 10, 2025 3:56 AM",000002975847,an hour
CyTAzv1qdakp732K,hehe,Personal Logs,Sense,Public,1752111714,"July 10, 2025 3:41 AM",000006287238,2 hours
DWTxpQA62PBbZwva,Mythic+ Season 3,Personal Logs,ViviLouF,Public,1752108195,"July 10, 2025 2:43 AM",000023937345,7 hours
A9LB2qyHZQTzN4tY,Mythic+ Season 3,Personal Logs,Abie78,Public,1752097544,"July 9, 2025 11:45 PM",000004802249,an hour
P3JVc8GqtFrmjpQN,PTR 宏图天街,晓月终途,Rurutia,Public,1752085969,"July 9, 2025 8:32 PM",000005365911,an hour
3zTgMBb7wn1dFv8K,防战 14天街14宏图,Personal Logs,Windfire,Public,1752085002,"July 9, 2025 8:16 PM",000005563817,2 hours
z8qRghdNHWZa7L9p,fq,Personal Logs,jbw8229,Public,1752084491,"July 9, 2025 8:08 PM",000004292377,an hour
nk8QXYxrRD3bGMVd,aasd,Personal Logs,Zandulah,Public,1752080528,"July 9, 2025 7:02 PM",000006569267,2 hours
MHkLxpbcnTz6FQgR,Mythic+ Season 3,Personal Logs,Thielpro,Public,1752067638,"July 9, 2025 3:27 PM",000001626764,27 minutes
PVrfxpMvwg3JBtjX,PTR,Personal Logs,Bluenessie,Public,1752053117,"July 9, 2025 11:25 AM",000007103525,2 hours
6VFk3H4dcT8JgjKp,fq,Personal Logs,jbw8229,Public,1752049579,"July 9, 2025 10:26 AM",000013953054,4 hours
jAdmLrgcxw9KbzvX,PTR,Personal Logs,Bluenessie,Public,1752046950,"July 9, 2025 9:42 AM",000001009638,17 minutes
Pd7FcZM2kyDxYzBb,DKT 7/9 新本,Personal Logs,Windfire,Public,1752044687,"July 9, 2025 9:04 AM",000025703927,7 hours
4jWcDJHt8wZaNfCK,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752030299,"July 9, 2025 5:04 AM",000015133225,4 hours
7XCWfHj62B9wqbaP,tuesday ptr,Personal Logs,Zorjeff,Public,1752027406,"July 9, 2025 4:16 AM",000053258187,15 hours
cgBfZ9nPm7aC6NjG,Thane S3 Ionizing Buffs W/ Colossus Compare,Personal Logs,yoloswagginzbdf,Public,1752022934,"July 9, 2025 3:02 AM",000004435714,an hour
nLPcGBtRkJTrMfH8,Thane S3 Ionizing Buffs,Personal Logs,yoloswagginzbdf,Public,1752020562,"July 9, 2025 2:22 AM",000002116723,35 minutes
1kJpaDZ9HGmjx8F7,build 4,Personal Logs,Fatpala,Public,1752019995,"July 9, 2025 2:13 AM",000004466156,an hour
wg3H1nbKkQAPC6Zh,build 4,Personal Logs,Fatpala,Public,1752015096,"July 9, 2025 12:51 AM",000002360184,39 minutes
