item_id,from,dropped_by,boss_position,gear_slot,gear_type,name,distribution,stats,mainstat,DeathKnightBlood,DeathKnightFrost,DeathKnightUH,DemonHunterHavoc,DemonHunterVeng,DruidBear,DruidCat,DruidOwl,DruidResto,EvokerAug,EvokerDev,EvokerPres,HunterBM,HunterMM,HunterSV,MageArc,MageFire,MageFrost,MonkBrew,MonkMW,MonkWW,PaladinHoly,PaladinProt,PaladinRet,PriestDisc,PriestHoly,PriestShad,RogueAss,RogueOut,RogueSub,ShamanEle,ShamanEnh,ShamanResto,WarlockAff,WarlockDemo,WarlockDest,WarriorArms,WarriorFury,WarriorProt,agility,bind,critical strike,dropped_in,haste,intellect,item_level,mastery,primary_stats,required_level,secondary_stats,sell_price,strength,unique,versatility,spec_ids,spec_names
219312,Dawnbreaker,Anub'ikkaj,2 of 3,Trinket,,Empowering Crystal of Anub'ikkaj,,"Agility,Intellect","Agility,Intellect",0%,0%,0%,33%,33%,25%,25%,33%,33%,25%,25%,25%,25%,25%,20%,50%,50%,50%,25%,33%,25%,33%,0%,0%,50%,50%,50%,25%,33%,25%,25%,25%,25%,50%,50%,50%,0%,0%,0%,100%,Soulbound,0%,The Dawnbreaker,0%,100%,437,0%,"{'Agility': 549, 'Intellect': 549}",68,{},"44 gold, 65 silver, 28 copper",0%,True,0%,"62, 63, 64, 65, 102, 103, 104, 105, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 577, 581, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Holy Paladin, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Brewmaster Monk, Windwalker Monk, Mistweaver Monk, Havoc Demon Hunter, Vengeance Demon Hunter, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
219294,Rookery,Kyrioss,1 of 3,Trinket,,Charged Stormrook Plume,,Agility,Agility,0%,0%,0%,33%,33%,50%,50%,0%,0%,0%,0%,0%,50%,50%,50%,0%,0%,0%,33%,0%,33%,0%,0%,0%,0%,0%,0%,50%,33%,50%,0%,33%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,0%,The Rookery,0%,0%,437,0%,{'Agility': 549},68,{},"44 gold, 99 silver, 33 copper",0%,True,0%,"103, 104, 253, 254, 255, 259, 260, 261, 263, 268, 269, 577, 581","Feral Druid, Guardian Druid, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Enhancement Shaman, Brewmaster Monk, Windwalker Monk, Havoc Demon Hunter, Vengeance Demon Hunter"
219295,Rookery,Stormguard Gorren,2 of 3,Trinket,,Sigil of Algari Concordance,,"Agility,Strength,Intellect","Agility,Strength,Intellect",33%,33%,33%,50%,50%,50%,50%,50%,50%,50%,50%,50%,33%,33%,50%,50%,50%,50%,50%,50%,50%,33%,33%,33%,50%,50%,50%,50%,50%,50%,33%,50%,33%,50%,50%,50%,33%,33%,33%,100%,Soulbound,0%,The Rookery,0%,100%,437,0%,"{'Agility': 549, 'Strength': 549, 'Intellect': 549}",68,{},"45 gold, 16 silver, 12 copper",100%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
219296,Rookery,Voidstone Monstrosity,3 of 3,Trinket,,Entropic Skardyn Core,100% Critical Strike,,,33%,25%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,25%,33%,33%,33%,33%,25%,33%,25%,33%,33%,33%,33%,33%,33%,33%,25%,25%,0%,Soulbound,100%,The Rookery,0%,0%,437,0%,{},68,{'Critical Strike': 604},"45 gold, 32 silver, 92 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
219301,Stonevault,Speaker Dorlita,3 of 4,Trinket,,Overclocked Gear-a-Rang Launcher,,,,33%,33%,33%,50%,50%,50%,50%,25%,25%,25%,25%,25%,50%,50%,50%,20%,20%,20%,50%,25%,50%,25%,33%,33%,20%,20%,20%,50%,50%,50%,25%,50%,25%,20%,20%,20%,33%,33%,33%,0%,Soulbound,0%,The Stonevault,0%,0%,437,0%,{},68,{},"47 gold, 36 silver, 28 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
219303,Stonevault,Void Speaker Eirich,4 of 4,Trinket,,High Speaker's Accretion,100% Mastery,,,50%,33%,50%,33%,33%,50%,50%,50%,50%,100%,100%,100%,50%,50%,100%,50%,50%,50%,33%,50%,33%,50%,33%,50%,50%,50%,50%,50%,33%,50%,100%,50%,100%,50%,50%,50%,50%,33%,33%,0%,Soulbound,0%,The Stonevault,0%,0%,437,100%,{},68,{'Mastery': 604},"43 gold, 15 silver, 49 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
221116,Priory,Captain Dailcry,1 of 3,Two-Hand,Polearm,Glorious Defender's Poleaxe,60% Mastery + 39% Haste,Agility,Agility,0%,0%,0%,0%,0%,33%,33%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,33%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,0%,Priory of the Sacred Flame,39%,0%,437,60%,{'Agility': 578},68,"{'Haste': 332, 'Mastery': 514}","94 gold, 14 silver, 33 copper",0%,False,0%,"103, 104, 255, 268, 269","Feral Druid, Guardian Druid, Survival Hunter, Brewmaster Monk, Windwalker Monk"
221137,Dawnbreaker,Anub'ikkaj,2 of 3,Two-Hand,Polearm,Black Shepherd's Guisarme,60% Haste + 39% Critical Strike,Agility,Agility,0%,0%,0%,0%,0%,25%,25%,0%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,25%,0%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,39%,The Dawnbreaker,60%,0%,437,0%,{'Agility': 578},68,"{'Critical Strike': 332, 'Haste': 514}","94 gold, 48 silver, 37 copper",0%,False,0%,"103, 104, 255, 268, 269","Feral Druid, Guardian Druid, Survival Hunter, Brewmaster Monk, Windwalker Monk"
221159,Ara-Kara,Ki'katal the Harvester,3 of 3,Two-Hand,Staff,Harvester's Interdiction,58% Versatility + 41% Mastery,Agility,Agility,0%,0%,0%,0%,0%,33%,33%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,33%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,0%,"Ara-Kara, City of Echoes",0%,0%,437,41%,{'Agility': 578},68,"{'Versatility': 496, 'Mastery': 350}","95 gold, 16 silver, 46 copper",0%,False,58%,"103, 104, 255, 268, 269","Feral Druid, Guardian Druid, Survival Hunter, Brewmaster Monk, Windwalker Monk"
221057,Cinderbrew,I'pa,2 of 4,Two-Hand,Staff,Sticky Stirring Stick,60% Haste + 39% Critical Strike,Agility,Agility,0%,0%,0%,0%,0%,33%,33%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,33%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,39%,Cinderbrew Meadery,60%,0%,437,0%,{'Agility': 578},68,"{'Critical Strike': 332, 'Haste': 514}","92 gold, 2 silver, 49 copper",0%,False,0%,"103, 104, 255, 268, 269","Feral Druid, Guardian Druid, Survival Hunter, Brewmaster Monk, Windwalker Monk"
221058,Cinderbrew,I'pa,2 of 4,Waist,Leather,Brewery Toiler's Waistband,64% Versatility + 35% Haste,V>H,"Agility,Intellect",0%,0%,0%,50%,50%,33%,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,0%,Cinderbrew Meadery,35%,100%,437,0%,"{'Agility': 433, 'Intellect': 433}",68,"{'Haste': 222, 'Versatility': 412}","26 gold, 1 silver, 26 copper",0%,False,64%,"102, 103, 104, 105, 259, 260, 261, 268, 269, 270, 577, 581","Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Brewmaster Monk, Windwalker Monk, Mistweaver Monk, Havoc Demon Hunter, Vengeance Demon Hunter"
221107,Darkflame Cleft,The Candle King,3 of 4,Waist,Leather,Gleamkeeper's Buckle,62% Critical Strike + 37% Mastery,C>M,"Agility,Intellect",0%,0%,0%,50%,50%,50%,50%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,25%,50%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,62%,Darkflame Cleft,0%,100%,437,37%,"{'Agility': 433, 'Intellect': 433}",68,"{'Critical Strike': 399, 'Mastery': 236}","27 gold, 59 silver, 17 copper",0%,False,0%,"102, 103, 104, 105, 259, 260, 261, 268, 269, 270, 577, 581","Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Brewmaster Monk, Windwalker Monk, Mistweaver Monk, Havoc Demon Hunter, Vengeance Demon Hunter"
221134,Dawnbreaker,Speaker Shadowcrown,1 of 3,Waist,Leather,Shadow Congregant's Belt,62% Critical Strike + 37% Mastery,C>M,"Agility,Intellect",0%,0%,0%,50%,50%,50%,50%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,33%,50%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,62%,The Dawnbreaker,0%,100%,437,37%,"{'Agility': 433, 'Intellect': 433}",68,"{'Critical Strike': 399, 'Mastery': 236}","26 gold, 31 silver, 35 copper",0%,False,0%,"102, 103, 104, 105, 259, 260, 261, 268, 269, 270, 577, 581","Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Brewmaster Monk, Windwalker Monk, Mistweaver Monk, Havoc Demon Hunter, Vengeance Demon Hunter"
221157,Ara-Kara,Anub'zekt,2 of 3,Wrist,Leather,Unbreakable Beetlebane Bindings,60% Critical Strike + 39% Mastery,C>M,"Agility,Intellect",0%,0%,0%,33%,33%,33%,33%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,50%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,60%,"Ara-Kara, City of Echoes",0%,100%,437,39%,"{'Agility': 325, 'Intellect': 325}",68,"{'Critical Strike': 289, 'Mastery': 187}","26 gold, 60 silver, 11 copper",0%,False,0%,"102, 103, 104, 105, 259, 260, 261, 268, 269, 270, 577, 581","Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Brewmaster Monk, Windwalker Monk, Mistweaver Monk, Havoc Demon Hunter, Vengeance Demon Hunter"
221053,Cinderbrew,Brew Master Aldryr,1 of 4,Wrist,Leather,Battle-Scarred Fisticuffs,62% Mastery + 37% Haste,M>H,"Agility,Intellect",0%,0%,0%,33%,33%,33%,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,25%,33%,25%,0%,0%,0%,0%,0%,0%,33%,25%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,0%,Cinderbrew Meadery,37%,100%,437,62%,"{'Agility': 325, 'Intellect': 325}",68,"{'Haste': 177, 'Mastery': 299}","25 gold, 52 silver, 26 copper",0%,False,0%,"102, 103, 104, 105, 259, 260, 261, 268, 269, 270, 577, 581","Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Brewmaster Monk, Windwalker Monk, Mistweaver Monk, Havoc Demon Hunter, Vengeance Demon Hunter"
221142,Dawnbreaker,Anub'ikkaj,2 of 3,Wrist,Leather,Scheming Assailer's Bands,58% Haste + 41% Critical Strike,H>C,"Agility,Intellect",0%,0%,0%,33%,33%,25%,25%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,25%,33%,25%,0%,0%,0%,0%,0%,0%,25%,33%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,41%,The Dawnbreaker,58%,100%,437,0%,"{'Agility': 325, 'Intellect': 325}",68,"{'Critical Strike': 197, 'Haste': 279}","27 gold, 9 silver, 38 copper",0%,False,0%,"102, 103, 104, 105, 259, 260, 261, 268, 269, 270, 577, 581","Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Brewmaster Monk, Windwalker Monk, Mistweaver Monk, Havoc Demon Hunter, Vengeance Demon Hunter"
