item_id,from,dropped_by,boss_position,gear_slot,gear_type,name,distribution,stats,mainstat,DeathKnightBlood,DeathKnightFrost,DeathKnightUH,DemonHunterHavoc,DemonHunterVeng,DruidBear,DruidCat,DruidOwl,DruidResto,EvokerAug,EvokerDev,EvokerPres,HunterBM,HunterMM,HunterSV,MageArc,MageFire,MageFrost,MonkBrew,MonkMW,MonkWW,PaladinHoly,PaladinProt,PaladinRet,PriestDisc,PriestHoly,PriestShad,RogueAss,RogueOut,RogueSub,ShamanEle,ShamanEnh,ShamanResto,WarlockAff,WarlockDemo,WarlockDest,WarriorArms,WarriorFury,WarriorProt,agility,bind,critical strike,dropped_in,haste,intellect,item_level,mastery,primary_stats,required_level,secondary_stats,sell_price,strength,unique,versatility,spec_ids,spec_names
219296,Rookery,Voidstone Monstrosity,3 of 3,Trinket,,Entropic Skardyn Core,100% Critical Strike,,,33%,25%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,33%,25%,33%,33%,33%,33%,25%,33%,25%,33%,33%,33%,33%,33%,33%,33%,25%,25%,0%,Soulbound,100%,The Rookery,0%,0%,437,0%,{},68,{'Critical Strike': 604},"45 gold, 32 silver, 92 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
219301,Stonevault,Speaker Dorlita,3 of 4,Trinket,,Overclocked Gear-a-Rang Launcher,,,,33%,33%,33%,50%,50%,50%,50%,25%,25%,25%,25%,25%,50%,50%,50%,20%,20%,20%,50%,25%,50%,25%,33%,33%,20%,20%,20%,50%,50%,50%,25%,50%,25%,20%,20%,20%,33%,33%,33%,0%,Soulbound,0%,The Stonevault,0%,0%,437,0%,{},68,{},"47 gold, 36 silver, 28 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
219303,Stonevault,Void Speaker Eirich,4 of 4,Trinket,,High Speaker's Accretion,100% Mastery,,,50%,33%,50%,33%,33%,50%,50%,50%,50%,100%,100%,100%,50%,50%,100%,50%,50%,50%,33%,50%,33%,50%,33%,50%,50%,50%,50%,50%,33%,50%,100%,50%,100%,50%,50%,50%,50%,33%,33%,0%,Soulbound,0%,The Stonevault,0%,0%,437,100%,{},68,{'Mastery': 604},"43 gold, 15 silver, 49 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
221116,Priory,Captain Dailcry,1 of 3,Two-Hand,Polearm,Glorious Defender's Poleaxe,60% Mastery + 39% Haste,Agility,Agility,0%,0%,0%,0%,0%,33%,33%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,33%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,0%,Priory of the Sacred Flame,39%,0%,437,60%,{'Agility': 578},68,"{'Haste': 332, 'Mastery': 514}","94 gold, 14 silver, 33 copper",0%,False,0%,"103, 104, 255, 268, 269","Feral Druid, Guardian Druid, Survival Hunter, Brewmaster Monk, Windwalker Monk"
221137,Dawnbreaker,Anub'ikkaj,2 of 3,Two-Hand,Polearm,Black Shepherd's Guisarme,60% Haste + 39% Critical Strike,Agility,Agility,0%,0%,0%,0%,0%,25%,25%,0%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,25%,0%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,39%,The Dawnbreaker,60%,0%,437,0%,{'Agility': 578},68,"{'Critical Strike': 332, 'Haste': 514}","94 gold, 48 silver, 37 copper",0%,False,0%,"103, 104, 255, 268, 269","Feral Druid, Guardian Druid, Survival Hunter, Brewmaster Monk, Windwalker Monk"
221159,Ara-Kara,Ki'katal the Harvester,3 of 3,Two-Hand,Staff,Harvester's Interdiction,58% Versatility + 41% Mastery,Agility,Agility,0%,0%,0%,0%,0%,33%,33%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,33%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,0%,"Ara-Kara, City of Echoes",0%,0%,437,41%,{'Agility': 578},68,"{'Versatility': 496, 'Mastery': 350}","95 gold, 16 silver, 46 copper",0%,False,58%,"103, 104, 255, 268, 269","Feral Druid, Guardian Druid, Survival Hunter, Brewmaster Monk, Windwalker Monk"
221057,Cinderbrew,I'pa,2 of 4,Two-Hand,Staff,Sticky Stirring Stick,60% Haste + 39% Critical Strike,Agility,Agility,0%,0%,0%,0%,0%,33%,33%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,33%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,Soulbound,39%,Cinderbrew Meadery,60%,0%,437,0%,{'Agility': 578},68,"{'Critical Strike': 332, 'Haste': 514}","92 gold, 2 silver, 49 copper",0%,False,0%,"103, 104, 255, 268, 269","Feral Druid, Guardian Druid, Survival Hunter, Brewmaster Monk, Windwalker Monk"
221168,City of Threads,Orator Krix'vizk,1 of 4,Waist,Mail,Cinch of Lingering Influence,60% Haste + 39% Mastery,H>M,"Agility,Intellect",0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,50%,33%,0%,0%,0%,0%,0%,0%,100%,Soulbound,0%,City of Threads,60%,100%,437,39%,"{'Agility': 433, 'Intellect': 433}",68,"{'Haste': 385, 'Mastery': 249}","25 gold, 71 silver, 70 copper",0%,False,0%,"253, 254, 255, 262, 263, 264, 1467, 1468, 1473","Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221101,Darkflame Cleft,Blazikon,2 of 4,Waist,Mail,Scent-Strong Candlecord,60% Haste + 39% Versatility,H>V,"Agility,Intellect",0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,50%,33%,0%,0%,0%,0%,0%,0%,100%,Soulbound,0%,Darkflame Cleft,60%,100%,437,0%,"{'Agility': 433, 'Intellect': 433}",68,"{'Haste': 385, 'Versatility': 249}","27 gold, 0 silver, 32 copper",0%,False,39%,"253, 254, 255, 262, 263, 264, 1467, 1468, 1473","Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221059,Cinderbrew,I'pa,2 of 4,Wrist,Mail,I'pa's Pale Aleguards,62% Critical Strike + 37% Versatility,C>V,"Agility,Intellect",0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,50%,50%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,50%,33%,0%,0%,0%,0%,0%,0%,100%,Soulbound,62%,Cinderbrew Meadery,0%,100%,437,0%,"{'Agility': 325, 'Intellect': 325}",68,"{'Critical Strike': 299, 'Versatility': 177}","26 gold, 10 silver, 84 copper",0%,False,37%,"253, 254, 255, 262, 263, 264, 1467, 1468, 1473","Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221174,City of Threads,Nx,2 of 4,Wrist,Mail,Penumbral Rimeguards,62% Critical Strike + 37% Mastery,C>M,"Agility,Intellect",0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,50%,33%,0%,0%,0%,0%,0%,0%,100%,Soulbound,62%,City of Threads,0%,100%,437,37%,"{'Agility': 325, 'Intellect': 325}",68,"{'Critical Strike': 299, 'Mastery': 177}","26 gold, 30 silver, 55 copper",0%,False,0%,"253, 254, 255, 262, 263, 264, 1467, 1468, 1473","Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221124,Priory,Baron Braunpyke,2 of 3,Wrist,Mail,Consecrated Baron's Bindings,64% Mastery + 35% Haste,M>H,"Agility,Intellect",0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,50%,33%,0%,0%,0%,0%,0%,0%,100%,Soulbound,0%,Priory of the Sacred Flame,35%,100%,437,64%,"{'Agility': 325, 'Intellect': 325}",68,"{'Haste': 167, 'Mastery': 309}","27 gold, 29 silver, 35 copper",0%,False,0%,"253, 254, 255, 262, 263, 264, 1467, 1468, 1473","Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
