item_id,from,dropped_by,boss_position,gear_slot,gear_type,name,distribution,stats,mainstat,DeathKnightBlood,DeathKnightFrost,DeathKnightUH,DemonHunterHavoc,DemonHunterVeng,DruidBear,DruidCat,DruidOwl,DruidResto,EvokerAug,EvokerDev,EvokerPres,HunterBM,HunterMM,HunterSV,MageArc,MageFire,MageFrost,MonkBrew,MonkMW,MonkWW,PaladinHoly,PaladinProt,PaladinRet,PriestDisc,PriestHoly,PriestShad,RogueAss,RogueOut,RogueSub,ShamanEle,ShamanEnh,ShamanResto,WarlockAff,WarlockDemo,WarlockDest,WarriorArms,WarriorFury,WarriorProt,agility,bind,critical strike,dropped_in,haste,intellect,item_level,mastery,primary_stats,required_level,secondary_stats,sell_price,strength,unique,versatility,spec_ids,spec_names
219301,Stonevault,Speaker Dorlita,3 of 4,Trinket,,Overclocked Gear-a-Rang Launcher,,,,33%,33%,33%,50%,50%,50%,50%,25%,25%,25%,25%,25%,50%,50%,50%,20%,20%,20%,50%,25%,50%,25%,33%,33%,20%,20%,20%,50%,50%,50%,25%,50%,25%,20%,20%,20%,33%,33%,33%,0%,Soulbound,0%,The Stonevault,0%,0%,437,0%,{},68,{},"47 gold, 36 silver, 28 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
219303,Stonevault,Void Speaker Eirich,4 of 4,Trinket,,High Speaker's Accretion,100% Mastery,,,50%,33%,50%,33%,33%,50%,50%,50%,50%,100%,100%,100%,50%,50%,100%,50%,50%,50%,33%,50%,33%,50%,33%,50%,50%,50%,50%,50%,33%,50%,100%,50%,100%,50%,50%,50%,50%,33%,33%,0%,Soulbound,0%,The Stonevault,0%,0%,437,100%,{},68,{'Mastery': 604},"43 gold, 15 silver, 49 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
221063,Cinderbrew,Benk Buzzbee,3 of 4,Two-Hand,Mace,Hivebreaker's Dipper,60% Versatility + 39% Haste,Strength,Strength,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,0%,0%,Soulbound,0%,Cinderbrew Meadery,39%,0%,437,0%,{'Strength': 578},68,"{'Haste': 332, 'Versatility': 514}","94 gold, 10 silver, 54 copper",100%,False,60%,"70, 71, 72, 250, 251, 252","Retribution Paladin, Arms Warrior, Fury Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
221038,Rookery,Stormguard Gorren,2 of 3,Two-Hand,Mace,Crashing Thunderhammer,58% Critical Strike + 41% Mastery,Strength,Strength,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,0%,0%,Soulbound,58%,The Rookery,0%,0%,437,41%,{'Strength': 578},68,"{'Critical Strike': 496, 'Mastery': 350}","92 gold, 38 silver, 43 copper",100%,False,0%,"70, 71, 72, 250, 251, 252","Retribution Paladin, Arms Warrior, Fury Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
221184,City of Threads,"Izo, the Grand Splicer",4 of 4,Two-Hand,Polearm,Surgical Heartstopper,62% Versatility + 37% Critical Strike,Strength,Strength,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,0%,0%,Soulbound,37%,City of Threads,0%,0%,437,0%,{'Strength': 578},68,"{'Critical Strike': 314, 'Versatility': 532}","89 gold, 92 silver, 55 copper",100%,False,62%,"70, 71, 72, 250, 251, 252","Retribution Paladin, Arms Warrior, Fury Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
221111,Darkflame Cleft,The Darkness,4 of 4,Two-Hand,Polearm,Poleaxe of Somber Fate,60% Mastery + 39% Haste,Strength,Strength,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,0%,0%,Soulbound,0%,Darkflame Cleft,39%,0%,437,60%,{'Strength': 578},68,"{'Haste': 332, 'Mastery': 514}","89 gold, 90 silver, 66 copper",100%,False,0%,"70, 71, 72, 250, 251, 252","Retribution Paladin, Arms Warrior, Fury Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
221127,Priory,Prioress Murrpray,3 of 3,Two-Hand,Sword,Emberbrand Zweihander,62% Haste + 37% Versatility,Strength,Strength,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,0%,0%,Soulbound,0%,Priory of the Sacred Flame,62%,0%,437,0%,{'Strength': 578},68,"{'Haste': 532, 'Versatility': 314}","97 gold, 96 silver, 39 copper",100%,False,37%,"70, 71, 72, 250, 251, 252","Retribution Paladin, Arms Warrior, Fury Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
221133,Dawnbreaker,Speaker Shadowcrown,1 of 3,Waist,Plate,Girdle of Somber Ploys,60% Mastery + 39% Haste,M>H,"Strength,Intellect",33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,Soulbound,0%,The Dawnbreaker,39%,100%,437,60%,"{'Strength': 433, 'Intellect': 433}",68,"{'Haste': 249, 'Mastery': 385}","26 gold, 21 silver, 50 copper",100%,False,0%,"65, 66, 70, 71, 72, 73, 250, 251, 252","Holy Paladin, Protection Paladin, Retribution Paladin, Arms Warrior, Fury Warrior, Protection Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
221040,Rookery,Stormguard Gorren,2 of 3,Waist,Plate,Lightning-Conductor's Bands,60% Mastery + 39% Haste,M>H,"Strength,Intellect",33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,Soulbound,0%,The Rookery,39%,100%,437,60%,"{'Strength': 433, 'Intellect': 433}",68,"{'Haste': 249, 'Mastery': 385}","26 gold, 20 silver, 96 copper",100%,False,0%,"65, 66, 70, 71, 72, 73, 250, 251, 252","Holy Paladin, Protection Paladin, Retribution Paladin, Arms Warrior, Fury Warrior, Protection Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
221079,Stonevault,Skarmorak,2 of 4,Waist,Plate,Crystal-Fissure Girdle,58% Critical Strike + 41% Mastery,C>M,"Strength,Intellect",50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,Soulbound,58%,The Stonevault,0%,100%,437,41%,"{'Strength': 433, 'Intellect': 433}",68,"{'Critical Strike': 372, 'Mastery': 263}","26 gold, 10 silver, 58 copper",100%,False,0%,"65, 66, 70, 71, 72, 73, 250, 251, 252","Holy Paladin, Protection Paladin, Retribution Paladin, Arms Warrior, Fury Warrior, Protection Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
221064,Cinderbrew,Benk Buzzbee,3 of 4,Wrist,Plate,Fuzzy Cindercuffs,62% Critical Strike + 37% Haste,C>H,"Strength,Intellect",33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,50%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,50%,0%,Soulbound,62%,Cinderbrew Meadery,37%,100%,437,0%,"{'Strength': 325, 'Intellect': 325}",68,"{'Critical Strike': 299, 'Haste': 177}","26 gold, 59 silver, 84 copper",100%,False,0%,"65, 66, 70, 71, 72, 73, 250, 251, 252","Holy Paladin, Protection Paladin, Retribution Paladin, Arms Warrior, Fury Warrior, Protection Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
221167,City of Threads,Orator Krix'vizk,1 of 4,Wrist,Plate,Vociferous Subjugator's Bracers,58% Haste + 41% Versatility,H>V,"Strength,Intellect",50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,Soulbound,0%,City of Threads,58%,100%,437,0%,"{'Strength': 325, 'Intellect': 325}",68,"{'Haste': 279, 'Versatility': 197}","25 gold, 62 silver, 11 copper",100%,False,41%,"65, 66, 70, 71, 72, 73, 250, 251, 252","Holy Paladin, Protection Paladin, Retribution Paladin, Arms Warrior, Fury Warrior, Protection Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
221118,Priory,Captain Dailcry,1 of 3,Wrist,Plate,Flameforged Armguard,62% Critical Strike + 37% Haste,C>H,"Strength,Intellect",50%,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,50%,33%,0%,Soulbound,62%,Priory of the Sacred Flame,37%,100%,437,0%,"{'Strength': 325, 'Intellect': 325}",68,"{'Critical Strike': 299, 'Haste': 177}","26 gold, 70 silver, 76 copper",100%,False,0%,"65, 66, 70, 71, 72, 73, 250, 251, 252","Holy Paladin, Protection Paladin, Retribution Paladin, Arms Warrior, Fury Warrior, Protection Warrior, Blood Death Knight, Frost Death Knight, Unholy Death Knight"
