spell_id,page_source,page_source_is_valid,spell_name,icon_id,cast_time,cast_value_is_channeled,cast_value_is_instant,npc_id,npc_name,zone_id,zone_page_source,zone_page_source_is_valid,zone_name,zone_name_was_found
351119,,True,Shuriken Blitz,236174,3.25 seconds,False,False,177716,So' Cartel Assassin,13577,,True,Zone Name Not Found,False
1219700,,True,Arcane Blitz,135735,4 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
468631,,True,Harpoon,1911518,2.5 seconds,False,False,231496,Venture Co. Diver,15452,,True,Zone Name Not Found,False
350875,,True,Hyperlight Jolt,3528282,6 seconds,False,False,177269,So'leah,13577,,True,Zone Name Not Found,False
1213803,,True,Nailed,986493,Instant,False,True,229251,Venture Co. Architect,15452,,True,Zone Name Not Found,False
350468,,True,Purification,3528285,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
108271,,True,Astral Shift,538565,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
18562,,True,Swiftmend,134914,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1214468,,True,Trickshot,1035040,4 seconds,False,False,229069,Mechadrone Sniper,15452,,True,Zone Name Not Found,False
468723,,True,Shock Water,136050,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
368661,,True,Sword Toss,135369,Instant,False,True,179386,Corsair Officer,13577,,True,Zone Name Not Found,False
468841,,True,Leaping Sparks,252174,4 seconds,False,False,226404,Geezle Gigazap,15452,,True,Zone Name Not Found,False
350045,,True,Corrosive Anima,3528287,Instant,False,True,176555,Achillite,13577,,True,Zone Name Not Found,False
43265,,True,Death and Decay,136144,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
427360,,True,Shattered Defenses,132363,Instant,False,True,206705,Arathi Footman,14954,,True,Zone Name Not Found,False
359028,,True,Security Slam,3922561,1.5 seconds,False,False,176563,Zo'gron,13577,,True,Zone Name Not Found,False
423051,,True,Burning Light,535593,3 seconds,False,False,207939,Baron Braunpyke,14954,,True,Zone Name Not Found,False
1227900,,True,Warp Strike,135736,4 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
348128,,True,Fully Armed,133860,1.5 seconds,False,False,175616,Zo'phex,13577,,True,Zone Name Not Found,False
431303,,True,Night Bolt,631519,2 seconds,False,False,213885,Nightfall Dark Architect,-1,,False,Zone Name Not Found,False
1214801,,True,Maximum Distortion,6238561,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
448787,,True,Purification,5764902,2 seconds,False,False,206710,Lightspawn,14954,,True,Zone Name Not Found,False
427950,,True,Seal of Flame,236289,2.5 seconds,False,False,212831,Forge Master Damian,14954,,True,Zone Name Not Found,False
328206,,True,Curse of Stone,516666,1.5 seconds,False,False,164185,Echelon,12831,,True,Zone Name Not Found,False
346967,,True,Money Order,370211,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
451116,,True,Terrifying Slam,1508516,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
448215,,True,Expel Webs,5764927,Instant,False,True,213937,Rasha'nan,14971,,True,Zone Name Not Found,False
347149,,True,Infinite Breath,1029007,2 seconds,False,False,175546,Timecap'n Hooktail,13577,,True,Zone Name Not Found,False
305483,,True,Lightning Lasso,1385911,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
352796,,True,Proxy Strike,3922561,3 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
461507,,True,Cultivated Poisons,5764924,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
433731,,True,Burrow Charge,1418495,Instant,False,True,215405,Anub'zekt,15093,,True,Zone Name Not Found,False
472794,,True,Razorchoke Vines,134197,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
131347,,True,Glide,1305157,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1227918,,True,Warp Strike,135736,4 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
87023,,True,Cauterize,252268,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
346960,,True,Purged by Fire,612968,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
473224,,True,Sonic Boom,6238558,Instant,False,True,226398,Big M.O.M.M.A.,15452,,True,Zone Name Not Found,False
353706,,True,Rowdy,136146,1.5 seconds,False,False,176562,Brawling Patron,13577,,True,Zone Name Not Found,False
427356,,True,Greater Heal,135913,3.5 seconds,False,False,206697,Devout Priest,14954,,True,Zone Name Not Found,False
1225162,,True,Ceremonial Dagger,457655,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
432606,,True,Black Hail,237244,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
448791,,True,Sacred Toll,3565448,2.5 seconds,False,False,206704,Ardent Paladin,14954,,True,Zone Name Not Found,False
1225221,,True,Dread of the Unknown,458727,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
329299,,True,Disengage,136243,Instant,False,True,157464,Malevolent Stonekeeper,10413,,True,Zone Name Not Found,False
451112,,True,Tactician's Rage,5764928,Instant,False,True,213934,Nightfall Tactician,-1,,False,Zone Name Not Found,False
1232802,,True,Araz's Ritual Forge,7137585,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
205448,,True,Void Bolt,1035040,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
323852,,True,Pulse from Beyond,511651,Instant,False,True,165913,Ghastly Parishioner,12831,,True,Zone Name Not Found,False
446776,,True,Pounce,5689902,Instant,False,True,206699,War Lynx,14954,,True,Zone Name Not Found,False
326846,,True,Disperse Sin,136243,Instant,False,True,167876,Inquisitor Sigar,12831,,True,Zone Name Not Found,False
433766,,True,Eye of the Swarm,136224,7 seconds,False,False,215405,Anub'zekt,15093,,True,Zone Name Not Found,False
473051,,True,Rushing Tide,971078,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
355981,,True,Earthshaking Leap,136243,Instant,False,True,176556,Alcruux,13577,,True,Zone Name Not Found,False
448492,,True,Thunderclap,132326,1 second,False,False,212826,Guard Captain Suleyman,14954,,True,Zone Name Not Found,False
427472,,True,Flamestrike,135826,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
355071,,True,Keeper's Focus,1526019,Instant,False,True,176551,Vault Purifier,13577,,True,Zone Name Not Found,False
1235121,,True,Flee!,136183,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
47541,,True,Death Coil,136145,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438599,,True,Bleeding Jab,136168,Instant,False,True,216341,Jabbing Flyer,14979,,True,Zone Name Not Found,False
1227745,,True,Toxic Regurgitation,135786,5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
357799,,True,Bounced!,132219,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1242681,,True,Shadowblades,132304,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
466124,,True,Turbo Charge,4548867,Instant,False,True,226404,Geezle Gigazap,15452,,True,Zone Name Not Found,False
355832,,True,Quickblade,236273,Instant,False,True,179893,Cartel Skulker,13577,,True,Zone Name Not Found,False
469478,,True,Sludge Claws,1392563,2.5 seconds,False,False,226396,Swampface,15452,,True,Zone Name Not Found,False
448515,,True,Divine Judgment,135959,2.5 seconds,False,False,211290,Elaena Emberlanz,14954,,True,Zone Name Not Found,False
428916,,True,Inner Fire,237539,2 seconds,False,False,206697,Devout Priest,14954,,True,Zone Name Not Found,False
1219457,,True,Incorporeal,136177,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
348350,,True,Interrogation,841383,1.5 seconds,False,False,175616,Zo'phex,13577,,True,Zone Name Not Found,False
444743,,True,Fireball Volley,135808,3.5 seconds,False,False,221760,Risen Mage,14954,,True,Zone Name Not Found,False
1236130,,True,Binding Javelin,132218,3 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
323437,,True,Stigma of Pride,538039,1.5 seconds,False,False,164218,Lord Chamberlain,12831,,True,Zone Name Not Found,False
1214780,,True,Maximum Distortion,6238561,4 seconds,False,False,228424,Darkfuse Mechadrone,15452,,True,Zone Name Not Found,False
361029,,True,Time Dilation,4622478,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
326426,,True,Thrash,451165,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
431972,,True,Flask of Tempered Swiftness,5931172,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1216039,,True,R.P.G.G.,133032,2.5 seconds,False,False,229212,Darkfuse Demolitionist,15452,,True,Zone Name Not Found,False
460602,,True,Quick Shot,236201,1.5 seconds,False,False,226403,Keeza Quickfuse,15452,,True,Zone Name Not Found,False
446615,,True,Usher Reinforcements,1445238,2 seconds,False,False,213885,Nightfall Dark Architect,-1,,False,Zone Name Not Found,False
427484,,True,Flamestrike,135826,3.5 seconds,False,False,206698,Fanatical Conjuror,14954,,True,Zone Name Not Found,False
356011,,True,Beam Splicer,4037122,Instant,False,True,179954,Beam Splicer,-1,,False,Zone Name Not Found,False
326450,,True,Loyal Beasts,458967,3 seconds,False,False,164562,Depraved Houndmaster,12831,,True,Zone Name Not Found,False
426826,,True,Dark Orb,136210,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
473081,,True,Awaken the Swamp,1020380,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
350013,,True,Gluttonous Feast,3528278,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438966,,True,Gossamer Onslaught,237431,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438960,,True,Gossamer Onslaught,237431,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
145629,,True,Anti-Magic Zone,237510,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
469480,,True,Sludge Claws,1392563,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
355465,,True,Boulder Throw,135239,Instant,False,True,178165,Coastwalker Goliath,13577,,True,Zone Name Not Found,False
353635,,True,Collapsing Star,4037125,2.5 seconds,False,False,177269,So'leah,13577,,True,Zone Name Not Found,False
357260,,True,Unstable Rift,4037124,4 seconds,False,False,180431,Focused Ritualist,13577,,True,Zone Name Not Found,False
347716,,True,Letter Opener,132297,1.5 seconds,False,False,176394,P.O.S.T. Worker,13577,,True,Zone Name Not Found,False
1215504,,True,Kill-o-Block Barrier,136051,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
444296,,True,Impale,135128,Instant,False,True,206696,Arathi Knight,14954,,True,Zone Name Not Found,False
1248209,,True,Phase Slash,1373907,1 second,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
466197,,True,Thunder Punch,839974,Instant,False,True,226404,Geezle Gigazap,15452,,True,Zone Name Not Found,False
355638,,True,Quelling Strike,132307,Instant,False,True,179840,Market Peacekeeper,13577,,True,Zone Name Not Found,False
323538,,True,Bolt of Power,1392546,1.5 seconds,False,False,165410,High Adjudicator Aleez,12831,,True,Zone Name Not Found,False
346006,,True,Impound Contraband,132343,1 second,False,False,175616,Zo'phex,13577,,True,Zone Name Not Found,False
355938,,True,Earthshaking Leap,136243,Instant,False,True,176556,Alcruux,13577,,True,Zone Name Not Found,False
1245669,,True,Double Technique,132148,15 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
188196,,True,Lightning Bolt,136048,2.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
348447,,True,Bypass Code: Lys,1323038,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
468846,,True,Leaping Sparks,252174,Instant,False,True,226404,Geezle Gigazap,15452,,True,Zone Name Not Found,False
424432,,True,Holy Radiance,236252,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
471733,,True,Restorative Algae,348566,2 seconds,False,False,231223,Disturbed Kelp,15452,,True,Zone Name Not Found,False
474350,,True,Shreddation Sawblade,134427,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
424419,,True,Battle Cry,589118,2.5 seconds,False,False,207946,Captain Dailcry,14954,,True,Zone Name Not Found,False
355642,,True,Hyperlight Salvo,4037123,1 second,False,False,179841,Veteran Sparkcaster,13577,,True,Zone Name Not Found,False
355891,,True,Teleport,136075,Instant,False,True,177807,Customs Security,13577,,True,Zone Name Not Found,False
356407,,True,Ancient Dread,136140,2 seconds,False,False,180091,Ancient Core Hound,13577,,True,Zone Name Not Found,False
460867,,True,Big Bada BOOM!,133710,2 seconds,False,False,226403,Keeza Quickfuse,15452,,True,Zone Name Not Found,False
351057,,True,Relocation,4038106,500 milliseconds,False,False,177269,So'leah,13577,,True,Zone Name Not Found,False
433841,,True,Venom Volley,132108,2 seconds,False,False,216364,Blood Overseer,-1,,False,Zone Name Not Found,False
100780,,True,Tiger Palm,606551,Instant,False,True,69791,"Fire Spirit"",""Bangari"",""Bloodtrance"",""Chüp"",""Dragore"",""Fungpu"",""Hikaru"",""Klatch"",""Murakk"",""Møønny"",""Pakalaru"",""Pomfrei"",""Ripto"",""Riverpanda"",""Tazarra"",""Uunknown"",""Velly"",""Wimplei"",""Öbara",-1,,False,Zone Name Not Found,False
325700,,True,Collect Sins,571321,2 seconds,False,False,165529,Depraved Collector,12831,,True,Zone Name Not Found,False
468726,,True,Plant Seaforium Charge,133710,2.5 seconds,False,False,231496,Venture Co. Diver,15452,,True,Zone Name Not Found,False
473240,,True,Sonic Boom,6238559,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
425011,,True,Embrace the Light,135905,Channeled,True,False,210851,Eternal Flame,-1,,False,Zone Name Not Found,False
358733,,True,Glide,4622484,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
364342,,True,Blessing of the Bronze,4622448,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1239487,,True,Binding Javelin,132218,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
347814,,True,Mail Shoot,1506462,Instant,False,True,176396,Defective Sorter,13577,,True,Zone Name Not Found,False
346329,,True,Spilled Liquids,576312,Instant,False,True,175796,Mailroom Portal,-1,,False,Zone Name Not Found,False
462620,,True,Earthquake,451165,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
355584,,True,Charged Pulse,136099,3.5 seconds,False,False,178171,Stormforged Guardian,13577,,True,Zone Name Not Found,False
424429,,True,Consecration,135926,2.75 seconds,False,False,206704,Ardent Paladin,14954,,True,Zone Name Not Found,False
434096,,True,Sticky Webs,5764929,Instant,False,True,213937,Rasha'nan,14971,,True,Zone Name Not Found,False
356843,,True,Brackish Bolt,1698701,2.5 seconds,False,False,179388,Hourglass Tidesage,13577,,True,Zone Name Not Found,False
325879,,True,Curse of Obliteration,132094,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
347094,,True,Titanic Crash,236312,2 seconds,False,False,175663,Hylbrande,13577,,True,Zone Name Not Found,False
424430,,True,Consecration,135926,Instant,False,True,206704,Ardent Paladin,14954,,True,Zone Name Not Found,False
355306,,True,Rift Blast,3528282,3 seconds,False,False,179778,Rift Blast Portal,-1,,False,Zone Name Not Found,False
1227250,,True,Phase Step,136189,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
462855,,True,Bound by Fate,442272,Instant,False,True,207946,Captain Dailcry,14954,,True,Zone Name Not Found,False
347633,,True,Energy Blade,3755058,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
2645,,True,Ghost Wolf,136095,Instant,False,True,109448,Thrall,5844,,True,Zone Name Not Found,False
453310,,True,Obsidian Beam,132851,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
116670,,True,Vivify,1360980,1.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
474388,,True,Flamethrower,4548850,Instant,False,True,230740,Shreddinator 3000,15452,,True,Zone Name Not Found,False
1217653,,True,B.B.B.F.G.,451169,3.5 seconds,False,False,226403,Keeza Quickfuse,15452,,True,Zone Name Not Found,False
355830,,True,Quickblade,236273,1 second,False,False,179893,Cartel Skulker,13577,,True,Zone Name Not Found,False
357019,,True,Lightshard Retreat,4037122,Instant,False,True,180336,Cartel Wiseguy,13577,,True,Zone Name Not Found,False
355903,,True,Disruption Grenade,4037124,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
347958,,True,Keeper's Protection,458412,Channeled,True,False,176551,Vault Purifier,13577,,True,Zone Name Not Found,False
323236,,True,Unleashed Suffering,1035037,3 seconds,False,False,164218,Lord Chamberlain,12831,,True,Zone Name Not Found,False
462859,,True,Pot Shot,5740012,2.5 seconds,False,False,206694,Fervent Sharpshooter,14954,,True,Zone Name Not Found,False
1216894,,True,&quot;Remodeling&quot;,4203197,2.5 seconds,False,False,229251,Venture Co. Architect,15452,,True,Zone Name Not Found,False
1236348,,True,Charged Slash,3889765,4 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1247091,,True,Shrouded in Shadows,132331,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
453214,,True,Obsidian Beam,132851,Instant,False,True,211087,Speaker Shadowcrown,14971,,True,Zone Name Not Found,False
1238780,,True,Earthshattering Spear,451165,3 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
436322,,True,Poison Bolt,136016,1.5 seconds,False,False,217533,Atik,-1,,False,Zone Name Not Found,False
1218149,,True,Sacrificial Pyre,236249,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438879,,True,Call of the Brood,2027945,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
463169,,True,EZ-Thro Dynamite III,4203197,2 seconds,False,False,229686,Venture Co. Surveyor,15452,,True,Zone Name Not Found,False
328124,,True,Undying Stone,458241,Instant,False,True,164363,Undying Stonefiend,12831,,True,Zone Name Not Found,False
355429,,True,Tidal Stomp,893779,2 seconds,False,False,178165,Coastwalker Goliath,13577,,True,Zone Name Not Found,False
326389,,True,Blood Torrent,1394887,1.5 seconds,False,False,164185,Echelon,12831,,True,Zone Name Not Found,False
352345,,True,Anchor Shot,1686581,3 seconds,False,False,176178,Hourglass Cannon,-1,,False,Zone Name Not Found,False
431350,,True,Tormenting Eruption,132851,Instant,False,True,213885,Nightfall Dark Architect,14971,,True,Zone Name Not Found,False
470039,,True,Razorchoke Vines,134197,Instant,False,True,226396,Swampface,15452,,True,Zone Name Not Found,False
1213805,,True,Nailgun,986493,2 seconds,False,False,229251,Venture Co. Architect,15452,,True,Zone Name Not Found,False
427601,,True,Burst of Light,525026,5 seconds,False,False,206710,Lightspawn,14954,,True,Zone Name Not Found,False
424462,,True,Ember Storm,136186,1.5 seconds,False,False,211289,Taener Duelmal,14954,,True,Zone Name Not Found,False
433845,,True,Erupting Webs,237431,3 seconds,False,False,216364,Blood Overseer,-1,,False,Zone Name Not Found,False
190784,,True,Divine Steed,1360759,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
346844,,True,Alchemical Residue,1391773,Instant,False,True,175796,Mailroom Portal,-1,,False,Zone Name Not Found,False
349801,,True,Grand Consumption,3528279,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1237199,,True,Burrow Charge,5260435,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
349954,,True,Purification Protocol,3528285,1.5 seconds,False,False,176555,Achillite,13577,,True,Zone Name Not Found,False
1219536,,True,Binding Javelin,132218,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
431659,,True,Shadow Bolt,136197,2 seconds,False,False,211591,Hevo'myk,14752,,True,Zone Name Not Found,False
473690,,True,Kinetic Explosive Gel,132386,2 seconds,False,False,226403,Keeza Quickfuse,15452,,True,Zone Name Not Found,False
459779,,True,Barreling Charge,4667427,3.5 seconds,False,False,226402,Bront,15452,,True,Zone Name Not Found,False
346116,,True,Shearing Swings,970853,Channeled,True,False,175663,Hylbrande,13577,,True,Zone Name Not Found,False
1240105,,True,Temporal Detonation,5764907,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1249985,,True,Whispers of Fate,425955,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
460156,,True,Jumpstart,132489,1.5 seconds,False,False,226398,Big M.O.M.M.A.,15452,,True,Zone Name Not Found,False
1219704,,True,Binding Javelin,132218,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1236703,,True,Eternal Weave,1120185,5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1213695,,True,Earthcrusher,463566,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
345770,,True,Impound Contraband,1724003,Instant,False,True,175616,Zo'phex,13577,,True,Zone Name Not Found,False
335338,,True,Ritual of Woe,237536,Instant,False,True,164218,Lord Chamberlain,12831,,True,Zone Name Not Found,False
1238781,,True,Earthshattering Spear,451165,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
433843,,True,Erupting Webs,237431,Instant,False,True,216364,Blood Overseer,15093,,True,Zone Name Not Found,False
1231494,,True,Overgorged Burst,3155460,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
382266,,True,Fire Breath,4622458,Channeled,True,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
465871,,True,Blood Blast,1392546,2.5 seconds,False,False,230748,Darkfuse Bloodwarper,15452,,True,Zone Name Not Found,False
188389,,True,Flame Shock,135813,Instant,False,True,10813,Balnazzar,2017,,True,Zone Name Not Found,False
462737,,True,Black Blood Wound,576312,Instant,False,True,228144,Darkfuse Soldier,15452,,True,Zone Name Not Found,False
453250,,True,Crystallization,4549102,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
461895,,True,Unstable Power,5976939,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
434579,,True,Corrosion,5764919,Instant,False,True,213937,Rasha'nan,14971,,True,Zone Name Not Found,False
1221133,,True,Hungering Rage,132345,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
430655,,True,Arathi Airship Cannon,252185,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
428086,,True,Shadow Bolt,132843,1.5 seconds,False,False,211087,Speaker Shadowcrown,14971,,True,Zone Name Not Found,False
349939,,True,Flagellation,3528286,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
431352,,True,Tormenting Eruption,132851,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1237224,,True,Stinging Sandstorm,796638,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
465982,,True,Turbo Bolt,839983,Instant,False,True,226404,Geezle Gigazap,15452,,True,Zone Name Not Found,False
1244443,,True,Force Multiplier,136088,4 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
323001,,True,Glass Shards,646672,Instant,False,True,165408,Halkias,12831,,True,Zone Name Not Found,False
30831,,True,Stealth,132320,Instant,False,True,23229,Young Panther,33,,True,Zone Name Not Found,False
423076,,True,Hammer of Purity,236253,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
432448,,True,Stygian Seed,237566,1.5 seconds,False,False,214761,Nightfall Ritualist,-1,,False,Zone Name Not Found,False
325793,,True,Rapid Fire,1081719,Instant,False,True,164562,Depraved Houndmaster,12831,,True,Zone Name Not Found,False
1221679,,True,Farstalker's Leap,236171,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
446403,,True,Sacrificial Flame,236249,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
32409,,True,Shadow Word: Death,136149,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
355225,,True,Waterbolt,135845,2.5 seconds,False,False,178142,Murkbrine Fishmancer,13577,,True,Zone Name Not Found,False
328322,,True,Villainous Bolt,876915,3 seconds,False,False,164363,Undying Stonefiend,12831,,True,Zone Name Not Found,False
426860,,True,Dark Orb,136210,4 seconds,False,False,211089,Anub'ikkaj,14971,,True,Zone Name Not Found,False
1216607,,True,Battery Discharge,132488,2 seconds,False,False,231325,Darkfuse Jumpstarter,15452,,True,Zone Name Not Found,False
1248702,,True,Spirit Protection,135733,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
346204,,True,Armed Security,132148,1.5 seconds,False,False,175616,Zo'phex,13577,,True,Zone Name Not Found,False
433002,,True,Extraction Strike,237031,1.5 seconds,False,False,216333,Bloodstained Assistant,-1,,False,Zone Name Not Found,False
167385,,True,Uber Strike,237244,1 second,False,False,88288,Dungeoneer's Training Dummy,7004,,True,Zone Name Not Found,False
357211,,True,Pyre,4622468,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
357228,,True,Drifting Star,4037119,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
449734,,True,Acidic Eruption,5764924,5 seconds,False,False,213937,Rasha'nan,-1,,False,Zone Name Not Found,False
452201,,True,Tempest,5927653,2 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
427473,,True,Flamestrike,135826,Instant,False,True,206698,Fanatical Conjuror,14954,,True,Zone Name Not Found,False
322711,,True,Refracted Sinlight,537468,2 seconds,False,False,165408,Halkias,12831,,True,Zone Name Not Found,False
453212,,True,Obsidian Beam,132851,3 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
378081,,True,Nature's Swiftness,136076,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1126,,True,Mark of the Wild,136078,Instant,False,True,209072,Tallonkai Swiftroot,141,,True,Zone Name Not Found,False
459799,,True,Wallop,134919,1.5 seconds,False,False,226402,Bront,15452,,True,Zone Name Not Found,False
1222815,,True,Arcane Bolt,6891024,2.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1219482,,True,Rift Claws,237524,2 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1237634,,True,Telekinetic Toss,3528311,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438471,,True,Voracious Bite,136231,2 seconds,False,False,213179,Avanoxx,15093,,True,Zone Name Not Found,False
451113,,True,Web Bolt,5764930,1.5 seconds,False,False,210966,Sureki Webmage,-1,,False,Zone Name Not Found,False
354297,,True,Hyperlight Bolt,4037123,2.5 seconds,False,False,177817,Support Officer,13577,,True,Zone Name Not Found,False
352390,,True,Rift Blasts,4037123,3 seconds,False,False,179334,"Portalmancer Zo'honn"",""Portalmancer Zo'dahh"",""Portalmancer Zo'nyy",13577,,True,Zone Name Not Found,False
357196,,True,Hyperlight Bolt,4037123,2.5 seconds,False,False,180336,Cartel Wiseguy,13577,,True,Zone Name Not Found,False
1235257,,True,Glaivestorm,132369,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
